BP Comparison Log - 2025-10-29 02:09:27
================================================================================

REMADE FILES
--------------------------------------------------------------------------------
[BP REMADE] rad_musen3.bmp.tga | original: 12x40 | ceil_p^2: 16x64 | hdc/mc: 32x128
[BP REMADE] rad_musen4.bmp.tga | original: 20x40 | ceil_p^2: 32x64 | hdc/mc: 64x128
[BP REMADE] rai_all_ibox.bmp.tga | original: 128x72 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] rai_gun_back.bmp.tga | original: 16x44 | ceil_p^2: 16x64 | hdc/mc: 32x128
[BP REMADE] rai_gun_fro.bmp.tga | original: 16x64 | ceil_p^2: 16x64 | hdc/mc: 32x128
[BP REMADE] rai_gun_side.bmp.tga | original: 32x64 | ceil_p^2: 32x64 | hdc/mc: 64x128
[BP REMADE] rai_gun_side2.bmp.tga | original: 32x64 | ceil_p^2: 32x64 | hdc/mc: 64x128
[BP REMADE] rai_gun_top.bmp.tga | original: 12x32 | ceil_p^2: 16x32 | hdc/mc: 32x64
[BP REMADE] ration_alp_ovl.bmp.tga | original: 72x48 | ceil_p^2: 128x64 | hdc/mc: 144x96
[BP REMADE] ray_add_alp.bmp.tga | original: 60x48 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] ray_arm_t1.bmp.tga | original: 148x256 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] ray_arm_t1_sub_alp_ovl.bmp.tga | original: 148x256 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] ray_arm_u1.bmp.tga | original: 32x64 | ceil_p^2: 32x64 | hdc/mc: 64x128
[BP REMADE] ray_arm_u1s.bmp.tga | original: 32x16 | ceil_p^2: 32x16 | hdc/mc: 64x32
[BP REMADE] ray_arm_u_finall.bmp.tga | original: 96x64 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] ray_armpit_meca2.bmp.tga | original: 64x32 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] ray_armpit_meca2_new.bmp.tga | original: 64x32 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] ray_armpit_t1.bmp.tga | original: 48x128 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] ray_armpit_u1.bmp.tga | original: 64x128 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] ray_backpack_t1.bmp.tga | original: 96x176 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] ray_bm_01.bmp.tga | original: 40x120 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] ray_body_s1.bmp.tga | original: 200x256 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] ray_canopy.bmp.tga | original: 32x32 | ceil_p^2: 32x32 | hdc/mc: 64x64
[BP REMADE] ray_canopy.bmp_69536e0cc16b5504c7afe3237c9f388a.tga | original: 64x64 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] ray_canopy_edge.bmp.tga | original: 64x12 | ceil_p^2: 64x16 | hdc/mc: 128x32
[BP REMADE] ray_canopy_ovl_mod1120_emap.bmp.tga | original: 64x64 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] ray_canopy_sub_ovl_alp.bmp.tga | original: 32x32 | ceil_p^2: 32x32 | hdc/mc: 64x64
[BP REMADE] ray_canopy_sub_ovl_alp.bmp_262887ad5d1a24632bc26b95450cb515.tga | original: 64x64 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] ray_chest_f1.bmp.tga | original: 128x112 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] ray_chin1_u.bmp.tga | original: 100x64 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] ray_chin2_u.bmp.tga | original: 32x64 | ceil_p^2: 32x64 | hdc/mc: 64x128
[BP REMADE] ray_chin_t1.bmp.tga | original: 64x64 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] ray_eye.bmp.tga | original: 24x32 | ceil_p^2: 32x32 | hdc/mc: 64x64
[BP REMADE] ray_eye_bonbori_alp.bmp.tga | original: 32x32 | ceil_p^2: 32x32 | hdc/mc: 64x64
[BP REMADE] ray_eye_pera.bmp.tga | original: 32x24 | ceil_p^2: 32x32 | hdc/mc: 64x64
[BP REMADE] ray_face_b1.bmp.tga | original: 48x16 | ceil_p^2: 64x16 | hdc/mc: 128x32
[BP REMADE] ray_face_s1.bmp.tga | original: 184x44 | ceil_p^2: 256x64 | hdc/mc: 512x128
[BP REMADE] ray_face_s1_sub_alp_ovl.bmp.tga | original: 184x44 | ceil_p^2: 256x64 | hdc/mc: 512x128
[BP REMADE] ray_face_s2.bmp.tga | original: 172x76 | ceil_p^2: 256x128 | hdc/mc: 512x256
[BP REMADE] ray_face_s2_sub_alp_ovl.bmp.tga | original: 172x76 | ceil_p^2: 256x128 | hdc/mc: 512x256
[BP REMADE] ray_face_t1.bmp.tga | original: 76x184 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] ray_face_t1_sub_alp_ovl.bmp.tga | original: 76x184 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] ray_forearm_t1.bmp.tga | original: 128x100 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] ray_hand_u1.bmp.tga | original: 80x32 | ceil_p^2: 128x32 | hdc/mc: 256x64
[BP REMADE] ray_hip_f1.bmp.tga | original: 96x64 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] ray_leg1_s1.bmp.tga | original: 100x192 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] ray_leg1_s1_sub_alp_ovl.bmp.tga | original: 100x192 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] ray_leg2_s1.bmp.tga | original: 200x176 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] ray_lip_out.bmp.tga | original: 56x24 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] ray_lip_out_sub_alp_ovl.bmp.tga | original: 56x24 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] ray_mouth_temptex.bmp.tga | original: 64x64 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] ray_muzzle.bmp.tga | original: 48x32 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] ray_muzzle_iner.bmp.tga | original: 32x32 | ceil_p^2: 32x32 | hdc/mc: 64x64
[BP REMADE] ray_neck_circle.bmp.tga | original: 32x32 | ceil_p^2: 32x32 | hdc/mc: 64x64
[BP REMADE] ray_shoulder_circle.bmp.tga | original: 56x56 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] ray_shoulder_f1.bmp.tga | original: 128x128 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] ray_tail_s1x.bmp.tga | original: 192x48 | ceil_p^2: 256x64 | hdc/mc: 512x128
[BP REMADE] ray_tail_s1x_sub_alp_ovl.bmp.tga | original: 192x48 | ceil_p^2: 256x64 | hdc/mc: 512x128
[BP REMADE] ray_tail_s2.bmp.tga | original: 64x80 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] ray_temptex1.bmp.tga | original: 64x64 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] ray_temptex1_sub_alp_ovl.bmp.tga | original: 64x64 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] ray_thigh_b1.bmp.tga | original: 48x64 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] ray_thigh_b1_sub_alp_ovl.bmp.tga | original: 48x64 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] ray_thigh_circle.bmp.tga | original: 48x48 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] ray_thigh_t1.bmp.tga | original: 256x368 | ceil_p^2: 256x512 | hdc/mc: 512x1024
[BP REMADE] ray_thigh_t1_sub_ovl_alp.bmp.tga | original: 256x368 | ceil_p^2: 256x512 | hdc/mc: 512x1024
[BP REMADE] ray_thigh_u1.bmp.tga | original: 48x168 | ceil_p^2: 64x256 | hdc/mc: 128x512
[BP REMADE] ray_tooth.bmp.tga | original: 64x40 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] ray_waist_b1x.bmp.tga | original: 48x128 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] ray_waist_b1x_sub_alp_ovl.bmp.tga | original: 48x128 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] ray_waist_s1.bmp.tga | original: 96x128 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] ray_waist_s1_sub_alp_ovl.bmp.tga | original: 96x128 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] refre_alp_ovl.bmp.tga | original: 312x80 | ceil_p^2: 512x128 | hdc/mc: 588x132
[BP REMADE] refre_left_alp_ovl.bmp.tga | original: 288x80 | ceil_p^2: 512x128 | hdc/mc: 588x132
[BP REMADE] refre_right_alp_ovl.bmp.tga | original: 312x80 | ceil_p^2: 512x128 | hdc/mc: 588x132
[BP REMADE] rgb_alp_ovl.bmp.tga | original: 96x48 | ceil_p^2: 128x64 | hdc/mc: 192x96
[BP REMADE] rgb_amo.bmp.tga | original: 32x32 | ceil_p^2: 32x32 | hdc/mc: 64x64
[BP REMADE] rgb_amo_cartridge2.bmp.tga | original: 48x32 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] rgb_sb_body.bmp.tga | original: 128x60 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] rgb_sb_body.bmp_2f0d86d85ea774f8976cc6b4aac67670.tga | original: 128x60 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] rgb_sb_muzzle.bmp.tga | original: 88x12 | ceil_p^2: 128x16 | hdc/mc: 256x32
[BP REMADE] rgb_sb_muzzle.bmp_cd50a1055e9aaf1f63580648e71f4e0e.tga | original: 88x12 | ceil_p^2: 128x16 | hdc/mc: 256x32
[BP REMADE] ros_arm2mc.bmp.tga | original: 80x104 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] ros_armmc.bmp.tga | original: 84x40 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] ros_armmc_sub_alp_ovl.bmp.tga | original: 84x40 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] ros_bodymc.bmp.tga | original: 172x128 | ceil_p^2: 256x128 | hdc/mc: 512x256
[BP REMADE] ros_clip.bmp.tga | original: 8x16 | ceil_p^2: 8x16 | hdc/mc: 16x32
[BP REMADE] ros_emc_ovl_mod1120_alp_emap.bmp.tga | original: 80x80 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] ros_fmc_ovl_mod1120_alp_emap.bmp.tga | original: 48x48 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] ros_hair_p2mc.bmp.tga | original: 200x108 | ceil_p^2: 256x128 | hdc/mc: 512x256
[BP REMADE] ros_hair_p2mc_ovl_sub_alp.bmp.tga | original: 200x108 | ceil_p^2: 256x128 | hdc/mc: 512x256
[BP REMADE] ros_hair_p4mc.bmp.tga | original: 100x140 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] ros_hair_p4mc_sub_ovl_alp.bmp.tga | original: 100x140 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] ros_hair_p6mc_alp_ovl.bmp.tga | original: 104x150 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] ros_handmc.bmp.tga | original: 92x64 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] ros_handmc_ovl_sub_alp.bmp.tga | original: 92x64 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] ros_hi_eyemc.bmp.tga | original: 36x36 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] ros_hi_eyemc_ovl_sub_alp.bmp.tga | original: 36x36 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] ros_hi_eyermc.bmp.tga | original: 36x36 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] ros_hi_eyermc_ovl_sub_alp.bmp.tga | original: 36x36 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] ros_hi_face_rmc.bmp.tga | original: 364x168 | ceil_p^2: 512x256 | hdc/mc: 1024x512
[BP REMADE] ros_hi_facemc.bmp.tga | original: 364x168 | ceil_p^2: 512x256 | hdc/mc: 1024x512
[BP REMADE] ros_hi_facemc_ovl_sub_alp.bmp.tga | original: 364x168 | ceil_p^2: 512x256 | hdc/mc: 1024x512
[BP REMADE] ros_hi_mtg_rmc_alp_ovl.bmp.tga | original: 100x36 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] ros_hi_tang01dt.bmp.tga | original: 32x32 | ceil_p^2: 32x32 | hdc/mc: 64x64
[BP REMADE] ros_hi_teeth_d.bmp.tga | original: 48x36 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] ros_hi_teeth_u.bmp.tga | original: 48x36 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] ros_hmc_ovl_mod1120_alp_emap.bmp.tga | original: 80x80 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] ros_id.bmp.tga | original: 100x66 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] ros_pants.bmp.tga | original: 88x134 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] ros_shirts2mc.bmp.tga | original: 60x30 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] ros_shirtsmc.bmp.tga | original: 40x100 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] ros_shoes.bmp.tga | original: 100x36 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] saa_all_kimu.bmp.tga | original: 128x64 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] sam_alp_ovl.bmp.tga | original: 72x48 | ceil_p^2: 128x64 | hdc/mc: 144x96
[BP REMADE] sbm_back_01.bmp.tga | original: 144x192 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] sbm_body_01.bmp.tga | original: 192x192 | ceil_p^2: 256x256 | hdc/mc: 512x512
[BP REMADE] sbm_camera_01.bmp.tga | original: 16x24 | ceil_p^2: 16x32 | hdc/mc: 32x64
[BP REMADE] sbm_head_02.bmp.tga | original: 96x192 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] sbm_pera_cover_01.bmp.tga | original: 24x48 | ceil_p^2: 32x64 | hdc/mc: 64x128
[BP REMADE] sbm_stick_01.bmp.tga | original: 8x48 | ceil_p^2: 8x64 | hdc/mc: 16x128
[BP REMADE] sbm_tank_01.bmp.tga | original: 24x128 | ceil_p^2: 32x128 | hdc/mc: 64x256
[BP REMADE] sbm_wing_01.bmp.tga | original: 24x48 | ceil_p^2: 32x64 | hdc/mc: 64x128
[BP REMADE] scm2_alp_ovl.bmp.tga | original: 72x48 | ceil_p^2: 128x64 | hdc/mc: 144x96
[BP REMADE] scm_alp_ovl.bmp.tga | original: 72x48 | ceil_p^2: 128x64 | hdc/mc: 144x96
[BP REMADE] scm_sb_hammer.bmp.tga | original: 8x32 | ceil_p^2: 8x32 | hdc/mc: 16x64
[BP REMADE] scm_sb_s.bmp.tga | original: 80x60 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] scm_sb_sp.bmp.tga | original: 64x20 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] scm_sb_temp.bmp.tga | original: 48x50 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] scm_sp2_alp_ovl.bmp.tga | original: 72x48 | ceil_p^2: 128x64 | hdc/mc: 144x96
[BP REMADE] scope_alp_ovl.bmp.tga | original: 72x48 | ceil_p^2: 128x64 | hdc/mc: 144x96
[BP REMADE] sel_arm_l.bmp.tga | original: 96x80 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] sel_arm_lblood.bmp.tga | original: 96x80 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] sel_arm_r.bmp.tga | original: 96x80 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] sel_arm_rblood.bmp.tga | original: 96x80 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] sel_arm_rblood2.bmp.tga | original: 96x80 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] sel_bag1blood.bmp.tga | original: 32x48 | ceil_p^2: 32x64 | hdc/mc: 64x128
[BP REMADE] sel_bag2.bmp.tga | original: 56x48 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] sel_bag2blood.bmp.tga | original: 56x48 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] sel_bag3.bmp.tga | original: 52x48 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] sel_bag3blood.bmp.tga | original: 52x48 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] sel_bag4.bmp.tga | original: 48x44 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] sel_bag4blood.bmp.tga | original: 48x44 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] sel_belt.bmp.tga | original: 108x20 | ceil_p^2: 128x32 | hdc/mc: 256x64
[BP REMADE] sel_body.bmp.tga | original: 180x84 | ceil_p^2: 256x128 | hdc/mc: 512x256
[BP REMADE] sel_bodyblood.bmp.tga | original: 180x84 | ceil_p^2: 256x128 | hdc/mc: 512x256
[BP REMADE] sel_bodyblood2.bmp.tga | original: 180x84 | ceil_p^2: 256x128 | hdc/mc: 512x256
[BP REMADE] sel_bodyblood3.bmp.tga | original: 180x84 | ceil_p^2: 256x128 | hdc/mc: 512x256
[BP REMADE] sel_boots.bmp.tga | original: 92x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] sel_eye_a0.bmp.tga | original: 44x18 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] sel_eye_a1.bmp.tga | original: 44x18 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] sel_eye_b0.bmp.tga | original: 44x18 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] sel_eye_b1.bmp.tga | original: 44x18 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] sel_eye_b1_blood.bmp.tga | original: 44x18 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] sel_eye_c0.bmp.tga | original: 44x18 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] sel_eye_c1.bmp.tga | original: 44x18 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] sel_eye_d0.bmp.tga | original: 44x18 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] sel_eye_d1.bmp.tga | original: 44x18 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] sel_eye_e0.bmp.tga | original: 44x18 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] sel_eye_e1.bmp.tga | original: 44x18 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] sel_eyebig_blood.bmp.tga | original: 64x28 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] sel_eyebig_surp.bmp.tga | original: 64x28 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] sel_eyelittle0.bmp.tga | original: 44x18 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] sel_eyelittle1.bmp.tga | original: 44x18 | ceil_p^2: 64x32 | hdc/mc: 128x64
[BP REMADE] sel_folder.bmp.tga | original: 68x80 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] sel_hand.bmp.tga | original: 84x68 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] sel_leg.bmp.tga | original: 116x148 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] sel_legblood2.bmp.tga | original: 116x148 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] sel_mask.bmp.tga | original: 84x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] sel_mask_blood2.bmp.tga | original: 84x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] sel_mask_blood3.bmp.tga | original: 84x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] sel_sling1_alp_ovl.bmp.tga | original: 8x16 | ceil_p^2: 8x16 | hdc/mc: 16x32
[BP REMADE] sel_sling2_alp_ovl.bmp.tga | original: 8x16 | ceil_p^2: 8x16 | hdc/mc: 16x32
[BP REMADE] sel_sling3.bmp.tga | original: 8x8 | ceil_p^2: 8x8 | hdc/mc: 16x16
[BP REMADE] sen2.bmp.tga | original: 72x108 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] senbi_kanpan_alp_ovl.bmp.tga | original: 264x80 | ceil_p^2: 512x128 | hdc/mc: 588x132
[BP REMADE] senbi_kanpan_left_alp_ovl.bmp.tga | original: 264x80 | ceil_p^2: 512x128 | hdc/mc: 588x132
[BP REMADE] senbi_kanpan_right_alp_ovl.bmp.tga | original: 264x80 | ceil_p^2: 512x128 | hdc/mc: 588x132
[BP REMADE] sensou_01_alp_ovl.bmp.tga | original: 264x80 | ceil_p^2: 512x128 | hdc/mc: 588x132
[BP REMADE] sensou_02_alp_ovl.bmp.tga | original: 264x80 | ceil_p^2: 512x128 | hdc/mc: 588x132
[BP REMADE] sensou_03_alp_ovl.bmp.tga | original: 264x80 | ceil_p^2: 512x128 | hdc/mc: 588x132
[BP REMADE] shuukanshi_01.bmp.tga | original: 96x72 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] shv_alp_ovl.bmp.tga | original: 72x48 | ceil_p^2: 128x64 | hdc/mc: 144x96
[BP REMADE] smoke_alp_ovl.bmp.tga | original: 72x48 | ceil_p^2: 128x64 | hdc/mc: 144x96
[BP REMADE] sna_arm_ss.bmp.tga | original: 100x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] sna_bandana_msk.bmp.tga | original: 16x96 | ceil_p^2: 16x128 | hdc/mc: 64x256
[BP REMADE] sna_belt_leg.bmp.tga | original: 76x8 | ceil_p^2: 128x8 | hdc/mc: 256x32
[BP REMADE] sna_body_ss01dt.bmp.tga | original: 200x128 | ceil_p^2: 256x128 | hdc/mc: 512x256
[BP REMADE] sna_foot01dt.bmp.tga | original: 52x36 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] sna_hair1_alp_ovl.bmp.tga | original: 76x136 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] sna_hair2dt_alp_ovl.bmp.tga | original: 128x128 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] sna_hair3.bmp.tga | original: 32x64 | ceil_p^2: 32x64 | hdc/mc: 64x128
[BP REMADE] sna_hand1dt.bmp.tga | original: 32x64 | ceil_p^2: 32x64 | hdc/mc: 64x128
[BP REMADE] sna_hand2.bmp.tga | original: 8x8 | ceil_p^2: 8x8 | hdc/mc: 16x16
[BP REMADE] sna_hi_bdn01dt.bmp.tga | original: 244x16 | ceil_p^2: 256x16 | hdc/mc: 512x32
[BP REMADE] sna_hi_ela01_alp_ovl.bmp.tga | original: 104x24 | ceil_p^2: 128x32 | hdc/mc: 256x64
[BP REMADE] sna_hi_eye01dt.bmp.tga | original: 24x16 | ceil_p^2: 32x16 | hdc/mc: 64x32
[BP REMADE] sna_hi_face01dt.bmp.tga | original: 488x128 | ceil_p^2: 512x128 | hdc/mc: 1024x256
[BP REMADE] sna_leg_r01dt.bmp.tga | original: 76x40 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] sna_leg_ss.bmp.tga | original: 76x128 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] sna_m9_glip.bmp.tga | original: 28x52 | ceil_p^2: 32x64 | hdc/mc: 64x128
[BP REMADE] sna_p1dt.bmp.tga | original: 36x56 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] sna_shoul01dt.bmp.tga | original: 144x32 | ceil_p^2: 256x32 | hdc/mc: 512x64
[BP REMADE] sna_toe01dt.bmp.tga | original: 56x56 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] snake_tales_ltitlea_alp_ovl.bmp.tga | original: 200x48 | ceil_p^2: 256x64 | hdc/mc: 512x128
[BP REMADE] snake_tales_ltitleb_alp_ovl.bmp.tga | original: 168x48 | ceil_p^2: 256x64 | hdc/mc: 512x128
[BP REMADE] snake_tales_ltitlec_alp_ovl.bmp.tga | original: 248x48 | ceil_p^2: 256x64 | hdc/mc: 512x128
[BP REMADE] snake_tales_ltitled_alp_ovl.bmp.tga | original: 240x48 | ceil_p^2: 256x64 | hdc/mc: 512x128
[BP REMADE] snake_tales_ltitlee_alp_ovl.bmp.tga | original: 192x48 | ceil_p^2: 256x64 | hdc/mc: 512x128
[BP REMADE] so_bean_lig.bmp.tga | original: 72x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] so_bean_sh.bmp.tga | original: 72x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] so_hako_f.bmp.tga | original: 128x128 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] so_hako_ki_f_u.bmp.tga | original: 96x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] so_hako_s.bmp.tga | original: 128x128 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] so_hako_t.bmp.tga | original: 128x128 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] so_hakokt.bmp.tga | original: 96x96 | ceil_p^2: 128x128 | hdc/mc: 256x256
[BP REMADE] so_ta_t2.bmp.tga | original: 172x24 | ceil_p^2: 256x32 | hdc/mc: 512x64
[BP REMADE] so_wa1.bmp.tga | original: 116x192 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] so_wa2.bmp.tga | original: 116x192 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] so_wa2ne2.bmp.tga | original: 24x192 | ceil_p^2: 32x256 | hdc/mc: 64x512
[BP REMADE] so_wi_waku_f.bmp_2a4da7ecf84ff2feb3de4ff20c66c0c4.tga | original: 16x256 | ceil_p^2: 16x256 | hdc/mc: 64x1024
[BP REMADE] sofa00.bmp.tga | original: 64x96 | ceil_p^2: 64x128 | hdc/mc: 128x256
[BP REMADE] sofa01.bmp.tga | original: 64x64 | ceil_p^2: 64x64 | hdc/mc: 128x128
[BP REMADE] sohakopfr.bmp.tga | original: 72x42 | ceil_p^2: 128x64 | hdc/mc: 256x128
[BP REMADE] sohakopsideup.bmp.tga | original: 24x80 | ceil_p^2: 32x128 | hdc/mc: 64x256
[BP REMADE] sol_hi_face02_ovl_sub_alp.bmp.tga | original: 200x338 | ceil_p^2: 256x512 | hdc/mc: 512x1024
[BP REMADE] sol_hi_face02_tmp.bmp.tga | original: 200x338 | ceil_p^2: 256x512 | hdc/mc: 512x1024
[BP REMADE] sol_hi_face_d1_ovl_sub_alp.bmp.tga | original: 488x240 | ceil_p^2: 512x256 | hdc/mc: 1024x512
[BP REMADE] sol_hi_face_d2_ovl_sub_alp.bmp.tga | original: 100x168 | ceil_p^2: 128x256 | hdc/mc: 256x512
[BP REMADE] sol_hi_face_dt01.bmp.tga | original: 488x240 | ceil_p^2: 512x256 | hdc/mc: 1024x512
